"title","wikibase_item","Studio"
"屍戮沼澤","Q18740739","studio = WithAnO Productions "
"阿紫 (紀錄片)","Q97159095","studio = | runtime = 83分鐘 "
"斑馬總動員","Q6402953","studio = {{Plainlist"
"流氓太保3","Q3679167","studio = [[特羅馬娛樂]] "
"月滿英倫",NA,"studio = [[寰亞電影有限公司"
"索命空間","Q250401","studio = Winchester Capital Partners<br>Management 360<br>Eleven Eleven Films "
"愛你入胃","Q117221237","studio = {{Plainlist"
"187美國社會檔案","Q203388","studio = [[艾肯影業]] "
"什麼鳥日子","Q10883704","studio = [[福茂唱片]]音樂[[股份有限公司]] "
"滑板少年 (紀錄片)","Q59065530","studio = {{plainlist"
"一支小藍傘","Q2840289","studio = {{Plainlist"
"弒不過三","Q18165705","studio = {{Plain list"
"手槍 (電影)","Q115203606","studio = [[邵氏兄弟有限公司]] "
"嘻哈奇俠","Q1698939","studio = {{Plain list"
"＃現實高中","Q47472344","studio = {{Plainlist"
"姐妹 (马来西亚电影)","Q63100702","studio = Kuman Pictures "
"銅牆鐵壁 (電影)","Q1184895","studio = {{le"
"謎鎮","Q56340299","studio = {{link-en"
"唐·皮約特","Q19868144","studio = {{plainlist"
"決戰撒哈拉","Q7380055","studio = {{le"
"假如索爾是獨子","Q108635833","studio = | genre = 電視劇原聲帶 "
"絕命異次元：坍塌","Q1120093","studio = {{link-en"
"玩謝天王巨星","Q87192572","studio = {{le"
"重回血腥死亡營","Q2437884","studio = Go2sho<br>Return to Sleepaway Corp. "
"改正歸邪",NA,"studio = [[縱橫製作有限公司]] "
"登龍妙招","Q2356167","studio = [[Island World]] "
"追兇線索","Q1099448","studio = 千年影業<br>[[Anonymous Content]]<br>[[Hygienic Productions]]<br>MWP Productions "
"企鵝寶貝2：神奇的企鵝","Q2371899","studio = [[大衛·波莫"
"地狱屋2：阴曹酒店","Q104835336","studio = {{plainlist"
"现实 (电影)","Q670305","studio = Fandango<br />Archimede "
"洛拉·范瑟丝","Q2371779","studio = [[地隆制作公司]] "
"希布","Q20422190","studio = {{Plainlist"
"搖滾愛重生","Q14878580","studio = {{Plainlist"
"卡巴里","Q20900127","studio = {{le"
"午夜城堡搶救行動","Q686503","studio = {{Plain list"
"Help! (电影)","Q1131815","studio = Walter Shenson Films<br>[[Apple Corps"
"定理 (電影)","Q914157","studio = 埃托斯電影製作 "
"流氓太保","Q2719033","studio = [[特羅馬娛樂]] "
"全新鬼魅萬聖夜！","Q105452100","studio = | genre = 電視劇原聲帶 "
"名侦探赛大爷","Q101245192","studio = {{Plainlist"
"毒海情真","Q282580","studio = {{ubl"
"瓦匠 (電影)","Q120001910","studio = {{le"
"實習警犬物語","Q5964370","studio = | distributor = [[松竹]] "
"漫遊火星","Q4217155","studio = [[The Kennedy/Marshall Company]] "
"鴉片戰爭 (2008年電影)","Q1071212","studio = Finecut "
"從河底問好","Q5359728","studio = | distributor = {{link-ja"
"魔鬼生化人","Q23707678","studio = Arrowstorm Entertainment "
"? (电影)","Q4646750","studio = | distributor = {{plainlist"
"吸菸/不吸菸","Q674929","studio = | distributor = Pyramide Distribution "
"歷劫鴛鴦","Q2018550","studio = {{tsl"
"血腥死亡营2：恐怖野营地","Q2623971","studio = Double Helix Films "
"堕落的偶像","Q2349200","studio = [[London Films"
"時光的指針","Q55393984","studio = {{ubl"
"第41","Q2445353","studio = [[莫斯科電影製片廠]] "
"灰姑娘的故事：聖誕願望","Q63398606","studio = {{Plainlist"
"夺魂使者","Q4409881","studio = {{Plainlist"
"古惑丑拍档","Q1537568","studio = [[试金石影业]]<br />{{tsl"
"十年泰国","Q54020771","studio = Pop Pictures<br>185 Films<br>Common Move<br>十年电影工作室<br>[[吉本兴业]]<br>Free Stone Productions "
"人語錄","Q7756638","studio = {{lang"
"回家的理由",NA,"studio = | runtime = 75分鐘 "
"體壇祕話：奧本山宮殿鬥毆事件","Q110029345","studio = | released = 2021年8月10日 "
"夏日之魂","Q104213699","studio = {{ubl"
"浩克：惡夢怪物","Q27536714","studio = [[漫威動畫]] "
"金吉尔和罗莎","Q3764502","studio = {{plainlist"
"紅蠍星","Q1151145","studio = 阿布拉莫夫製片公司（{{lang"
"小偷與鞋匠","Q2657071","studio = {{ubl"
"在一起的日子","Q2095438","studio = TFD Company Ltd. "
"莫斯科2017","Q2080262","studio = | distributor = [[Roadside Attractions]] "
"男孩们和吉约姆","Q13380366","studio = {{Plainlist"
"时来运转2：米科诺斯的国王","Q8029053","studio = G.O.电影 (G.O. Films)<br />维多利亚电影委员会(Film Victoria) "
"靈魂餐廳","Q312538","studio = | distributor = "
"丹麥共居生活","Q19702742","studio = | distributor = "
"梅迪亞萬聖節","Q22251906","studio = [[Tyler Perry Studios]] "
"M就是兇手 (1951年電影)","Q3273366","studio = Superior Pictures "
"腓特烈大帝之崔恩克傳","Q30538181","studio = {{tsl"
"小熊維尼：嘟嘟的萬聖節歷險","Q2036064","studio = {{Plainlist"
"血與誓","Q2857746","studio = {{en-link"
"殺手自由人",NA,"studio = [[勝者工作室製作限公司]] "
"超級蒼蠅","Q2601720","studio = Superfly Ltd.<ref name=afi>{{cite web"
"恐怖兔子3D","Q822856","studio = | distributor = {{link-ja"
"聖獄：耶路撒冷","Q23919964","studio = |distributor = "
"啦啦隊長大屠殺","Q2054638","studio = Tessa Trust "
"柯莱特 (2020年电影)","Q105993238","studio = | distributor = 《[[衛報]]》 "
"教父啟示錄","Q17457190","studio = | distributor = "
"布拉姆的异想世界","Q1913072","studio = | distributor = Benelux Film Distribution "
"坚守要塞","Q937998","studio = [[莫斯科电影制片厂]] "
"無敵巨鯊大戰機甲猛鯊","Q15629624","studio = [[瘋人院影業]] "
"極限控制","Q192160","studio = Entertainment Farm<br />PointBlank Films "
"第八章：救贖","Q81636251","studio = | genre = 電視劇原聲帶 "
"多瑙河之波 (电影)","Q1211972","studio = | distributor = "
"Just Sex, Nothing Personal","Q56479557","studio = | released = {{Film date"
"安壽和廚子王丸 (電影)","Q592340","studio = [[东映动画"
"危機上身","Q658801","studio = ApolloMedia Distribution<br />Remstar Films<br />[[七藝製片公司]] "
"9路冥婚","Q10846269","studio = | distributor = {{flagicon"
"姣妹日記","Q2604282","studio = Margin Films<br />408 Films "
"第二生命","Q1195447","studio = Joel Productions<br>John Frankenheimer Productions<br>直布羅陀製作 "
"挖玉石的人","Q22099927","studio = | distributor = "
"荒漠人","Q22099128","studio = [[影聯(亞洲)電影公司]] "
"魔繭復活","Q126974","studio = Goldbar Entertainment "
"龍魚追鯊令","Q17507202","studio = [[Syfy]] "
"古厝夜語","Q87600819","studio = 鳳冠影業有限公司 "
"傑出的女性","Q2542754","studio = [[华纳兄弟]] "
"美国叛徒：轴心莎莉的审判","Q65032906","studio = {{Plain list"
"Underneath the Tree","Q15311277","studio = | genre = * {{tsl"
"獨角獸之店","Q28222787","studio = {{Plainlist"
"脫去枷鎖的回憶：奴隸實錄","Q7882514","studio = [[HBO]] "
"飛越九霄","Q12108188","studio = Salty Pictures, Inc<br />Blondie Girl Productions "
"奇迹：追逐彩虹","Q22075014","studio = Beijing Tianrun Media<br>Libertine Pictures<br>TW Films "
"遙遠的雷聲","Q715026","studio = 孟加拉電影 "
"黑幫之地","Q43003433","studio = Status Media & Entertainment "
"沙漠奇观","Q748924","studio = [[华特迪士尼影片]] "
"蘇南堡傳奇","Q2996571","studio = {{tsl"
"疯岳撬佳人","Q28779543","studio = {{flagicon"
"地獄之家","Q2405065","studio = B.F. Zeidman Productions Ltd. "
"夜襲曼哈頓","Q212333","studio = [[派拉蒙影業]]<br />[[Spelling Television"
"甜心战士：眼泪","Q24034658","studio = <!-- or: "
"七重天 (电影)","Q13445254","studio = [[陳氏影業]] "
"匹诺曹3000","Q967661","studio = 电影集团<br>电影胶片<Br />动漫孩子 "
"阿查依蘭的呼喚","Q97161467","studio = 久藝傳播 "
"在特輯中……","Q105317586","studio = | genre = 電視劇原聲帶 "
"密殺指令","Q891973","studio = 千年影業（{{lang"
"愛在奔馳","Q2299188","studio = [[哥倫比亞影業]]<ref name=""afi"">{{cite web"
"荒野一世情","Q4500144","studio = {{le"
"搏命擂台","Q2262966","studio = {{link-en"
"Helvetica (紀錄片)","Q636118","studio = Swiss Dots<br/>Veer "
"卑贱","Q12131543","studio = Outsider Pictures<br />Tony-Seven Films<br />Vile Entertainment "
"阴谋和爱情","Q20814574","studio = [[德国电影股份公司"
"暴火危牆","Q390181","studio = HBO電影 "
"芝拉克","Q19885337","studio = {{Plainlist"
"無法無天 (2000年電影)",NA,"studio = [[時代動感製作有限公司]] "
"科学怪人的诅咒","Q1444756","studio = 咸马公司"
"烏龍大反擊","Q1779547","studio = [[華特迪士尼影業]]<br>Karz Entertainment "
"轻轻摇晃","Q6548422","studio = [[Film London"
"河中女孩：宽恕的代价","Q21427462","studio = SOC Films<br/>HBO Documentary Films "
"誰之罪","Q7524692","studio = | distributor = [[華納兄弟]] "
"天堂任務","Q5229540","studio = {{le"
"邪恶娃娃屋","Q4733514","studio = | distributor = "
"北极移民","Q16253705","studio = {{Plainlist"
"史坦頓島往事","Q54868320","studio = {{Plainlist"
"放手一搏","Q949718","studio = {{le"
"烽火萬里情","Q7823853","studio = [[邵氏兄弟有限公司]] "
"他她他","Q15920950","studio = | distributor = 發片製作 Huat Films "
"迷情枷鎖","Q3875171","studio = [[摄政企业]]<br />[[摄政企业"
"死亡之旅 (2006年電影)","Q3702733","studio = My2Centences<br />Blue Omega Entertainment "
"2011年11月11日","Q169227","studio = Epic Pictures Group<br />Capacity Pictures "
"挑戰未來4：死亡天使","Q1977130","studio = {{lang"
"流浪者年代記","Q20045127","studio = Twins Japan "
"第五章：槍手","Q78079027","studio = | genre = 電視劇原聲帶 "
"插播","Q105116051","studio = | genre = 電視劇原聲帶 "
"人之初 (1951年電影)",NA,"studio = [[大觀聲片有限公司]] "
"龍虎黑煞星","Q1147356","studio = {{le"
"美麗舞台","Q256037","studio = 狮门娱乐<br />Qwerty Films<br />[[TriBeCa Productions]]<br />Ni European Film Produktions-GmbH & Co. KG<br />[[BBC Films]] "
"這裡曾是我的遊樂場","Q584740","studio = Oceanway Recording（加州洛杉磯） "
"心跳無限次","Q35106700","studio = {{le"
"续·深夜食堂","Q55697322","studio = [[东映]] "
"伟大的公民","Q4106580","studio = [[列宁格勒电影制片厂]] "
"北越歸來3","Q896904","studio = {{le"
"布朗眼中的棒球赛","Q16251591","studio = [[鲁宾制造公司]] "
"好人、巴特和洛基","Q107387904","studio = {{Plainlist"
"驚爆死亡線 (1995年電影)","Q3549498","studio = {{le"
"烏龍巡警2","Q21528089","studio = {{plainlist"
"續幻魔終結者","Q3997419","studio = [[滿月影視"
"慈母驕兒",NA,"studio = [[光藝製片公司]] "
"死亡之旅","Q577841","studio = {{le"
"情殺局中局","Q3002614","studio = | distributor = "
"鐵膽雄心","Q368136","studio = {{plainlist"
"科学怪人的复仇","Q970571","studio = {{le"
"犯罪的都市","Q669068","studio = The Caddo Company "
"聯合激情","Q16928500","studio = {{Plainlist"
"西遊 (2014年電影)","Q16654535","studio = | distributor = "
"羊男的冰島冒險","Q19824842","studio = | distributor = "
"教父之祖","Q505297","studio = Harbor Productions<br />Les Films de la Boétie<br />Vides Cinematografica "
"肥皂 (電影)","Q1339911","studio = | distributor = "
"時空反轉芝加哥","Q285584","studio = [[荷里活影片]]<br>[[高蒙電影公司]] "
"運鈔車 (電影)","Q1047336","studio = [[Canal+]]<ref name=""RT"" /><br>CinéCinéma<br>Contre Prod<br>Eskwad<br>Studio Images 9 "
"替生","Q20688508","studio = [[洪馬克工作室]]<br/>[[KosangStudio]] "
"断了的箭","Q21065443","studio = | venue = "
"硬汉枪神","Q109257600","studio = {{Plainlist"
"財色皆空","Q1814677","studio = [[華納兄弟]] "
"老查的故事","Q2700571","studio = | distributor = [[United Artists]] "
"黌宮雙燕","Q20649278","studio = [[派拉蒙電影]] "
"無名大師","Q56452634","studio = | distributor = "
"武士警察","Q19581794","studio = 好萊塢皇家製片公司（{{lang"
"夏尔洛从军记","Q1140317","studio = | distributor = First National Pictures "
"战火爱火","Q3061506","studio = {{Plain list"
"伏毒追緝令","Q477593","studio = [[第六攝影棚電影]] "
"假如世界失去最強英雄","Q108266488","studio = | genre = 電視劇原聲帶 "
"假如奧創贏得勝利","Q108738871","studio = | genre = 電視劇原聲帶 "
"酒國英雄榜","Q857861","studio = [[传奇影业]]<br>{{lang"
"瘋狂的米羅","Q15026698","studio = New Artists Alliance<br>Floren Shieh Productions<br>{{link-en"
"抽菸很遜，會讓你咳嗽","Q111549435","studio = {{Plainlist"
"毛骨悚然3：再開殺戒","Q6092108","studio = {{Plainlist"
"全面攻击","Q1918945","studio = Reteitalia<br>DMV Distribuzione<br>Ellepi Film<br>Italfrance<br>Dania Film "
"真相拼圖","Q1766681","studio = [[Franchise Pictures]]<br />Epsilon Motion Pictures<br />[[麥可·雪恩伯格"
"生母養母的戰爭","Q1217852","studio = [[派拉蒙影業]] "
"看你做的好事","Q770471","studio = 奇炫飛行（[[明尼阿波利斯]]，[[明尼蘇達州]]） "
"一級危險","Q23838445","studio = {{Plainlist"
"金色情挑","Q1774070","studio = [[墨詮艾佛利製片]]<br />TF1 International "
"繪圖師的合約","Q673738","studio = [[英國電影協會]]<br />[[英國第四台]] "
"古得多 (電影)","Q33536679","studio = {{Plainlist"
"這個殺手必須死","Q27663881","studio = {{Plainlist"
"殘月陰風吹古樓","Q87670086","studio = 鳳冠影業有限公司 "
"終極雷霆彈","Q2663393","studio = {{plainlist"
"生活本身","Q12125718","studio = [[Kartemquin Films]]<br />Film Rites<br />[[CNN Films]] "
"養子15歲","Q964843","studio = Filmlance International AB "
"柯羅耶夫人的情人","Q4992391","studio = {{tsl"
"星際奇兵總動員","Q1536333","studio = {{lang"
"啞吧與新娘","Q115204559","studio = [[邵氏兄弟有限公司]] "
"紐約之光","Q2342185","studio = [[華納兄弟]] "
"塔斯馬尼亞血怪","Q15642632","studio = Original Pictures BC, Vesuvius Productions "
"一日情人","Q24014272","studio = {{Plainlist"
"大美國","Q3476303","studio = | distributor = Screen Media Films "
"泰勒·斯威夫特和威豹樂隊","Q7690142","studio = | genre = "
"蒂萨河上","Q4311813","studio = [[莫斯科电影制片厂]] "
"康妮和卡拉","Q1126383","studio = {{tsl"
"我的废墟生活","Q1419210","studio = 26 Films <br /> [[普雷通公司]] "
"在現場觀眾前拍攝","Q104837515","studio = | genre = 電視劇原聲帶 "
"現在是彩色畫面","Q105003967","studio = | genre = 電視劇原聲帶 "
"水彩 (2010年电影)","Q13112142","studio = The People's Films "
"安打先生","Q6928371","studio = [[Touchstone Pictures]]<br>[[Dimension Films]]<br>[[Spyglass Entertainment]]<br>[[The Kennedy/Marshall Company]] "
"撒馬利亞人 (電影)","Q2690192","studio = H2O Motion Pictures<br />2262730 Ontario<br />Middle Child Films Inc.<br />Quickfire Films<br />Eggplant Picture & Sound "
"自尊——命运的瞬间","Q11335347","studio = [[東映]] "
"海劫","Q4657304","studio = | distributor = [[Nordisk Film]] "
"重整旗鼓","Q155485","studio = {{ubl"
"孕育心世界","Q1959378","studio = [[Cha Cha Cha Films]]<br />Everest Entertainment<br />Mockingbird Pictures "
"毒家交易","Q1852729","studio = [[Alliance Atlantis]]<br>[[Focus Films]]<br>Fifty First Films<br>National Lottery<br>Artists Production Group<br>Canadian Film or Video Production Tax Credit "
"傷心樹屋","Q2602493","studio = {{plainlist"
"武則天 (1939年電影)","Q1704608","studio = 新华影业公司出品 "
"球場上的朝陽","Q17208866","studio = [[富士電視台]] "
"蜜 (電影)","Q804582","studio = 卡潘電影 "
"圣埃尔默","Q3730104","studio = [[巴尔博亚娱乐制片公司]] "
"律法 (電影)","Q947596","studio = | distributor = Les Films De L'Avenir "
"星際浩劫","Q1568626","studio = {{plainlist"
"84那年夏天","Q33256127","studio = {{le"
"爱你的心","Q2442226","studio = Available Light Productions<ref name=afi/> "
"驚爆六小時","Q2033506","studio = {{lang"
"黑车 (2020年电影)","Q109377481","studio = | distributor = "
"挑戰未來2：星雲","Q598804","studio = {{lang"
"頭骨國度","Q2733540","studio = Chartoff Productions<br>Film Afrika Worldwide<br>Film Consortium<br>Industrial Development Corporation of South Africa<br>Merlin Films<br>[[鳳凰影業 (美國公司)"
"紳士布朗科","Q164080","studio = [[Jared and Jerusha Hess"
"痞子猫","Q11252497","studio = | distributor = "
"黑街法則","Q929604","studio = {{ubl"
"越戰傷痕","Q174601","studio = [[斯蒂芬·J·弗里德曼 (製片人)"
