"title","wikibase_item","Distributor"
"俏如彩蝶飛飛飛","Q10887480","distributor = 彩虹有限公司 "
"生于紅燈區","Q1494865","distributor = | released = （美国）[[2004年1月"
"街市英雄","Q7489174","distributor = [[邵氏公司"
"图们江 (电影)","Q12593668","distributor = | studio = Lu Films <br/> Arizona Films "
"烏龍巡警","Q1779139","distributor = [[福斯探照燈影業]]<ref name=afi/> "
"中国推销员","Q50650067","distributor = [[中国电影股份有限公司]]北京电影发行分公司 "
"挑戰者聯盟 (2013年阿根廷電影)","Q5664643","distributor = [[环球影业]] "
"反暴特勤組","Q1535201","distributor = [[環球影業]] "
"准许","Q30294433","distributor = Good Deed Entertainment "
"自殺熱線","Q18913381","distributor = | released = {{Film date"
"残疾营地","Q90340902","distributor = [[Netflix]] "
"血脈 (1963年電影)","Q4927683","distributor = 漢陽電影公社 "
"明日歐洲爭霸戰","Q104213753","distributor = [[Netflix]] "
"惡客","Q4763937","distributor = [[邵氏公司"
"行錯姻緣路","Q110309869","distributor = 羅維影業有限公司<ref>{{cite web "
"終極攻佔","Q105704413","distributor = {{Plainlist"
"庞蒂雅娜的复仇","Q66968640","distributor = {{plainlist"
"晚安奥比","Q106074175","distributor = 亚马逊影业 "
"第二次機會","Q46954959","distributor = | released = {{Film date"
"请帖 (电影)",NA,"distributor = [[邵氏公司"
"赤色密室","Q3931454","distributor = | released = "
"美國怪談：鬼殺人","Q1193443","distributor = [[Redbus Film Distribution]]{{small"
"寅次郎的故事16 葛饰立志篇","Q7825319","distributor = [[松竹]] "
"旅行到宇宙边缘","Q5212441","distributor = | network = [[國家地理頻道]]<br>[[探索頻道]] "
"我不是你的黑鬼","Q27038025","distributor = {{Plainlist"
"囧女珍娜","Q203837","distributor = [[MTV]] "
"一周","Q966597","distributor = [[Metro Pictures]] "
"冰天雪地","Q8190837","distributor = | released = "
"石碇的夏天","Q15915192","distributor = 活力電影有限公司 "
"一個完美的結局","Q2945077","distributor = Soul Kiss Film "
"拖線和鬼火","Q2219678","distributor = [[博伟"
"推特共和國","Q4184239","distributor = {{plainlist"
"魔鬼命令：爆裂進化","Q1466178","distributor = {{link-en"
"錦囊妙計","Q1219727","distributor = [[聯藝公司]] "
"淸白者","Q1217069","distributor = {{flagicon"
"88分鐘","Q274400","distributor = [[三星影業]]（美國）<br />[[華納兄弟]]（英國） "
"維多莉亞的秘密","Q17416377","distributor = {{tsl"
"貝茲旅館 (電影)","Q777700","distributor = [[全國廣播公司"
"聖杯傳說","Q1786452","distributor = {{tsl"
"美味盛宴","Q16857388","distributor = [[华特迪士尼工作室电影]] "
"城市之街","Q2262932","distributor = 派拉蒙電影 "
"衝浪季節2：波浪狂熱","Q26720598","distributor = [[Sony Pictures Home Entertainment]] "
"1941的聖誕","Q56229036","distributor = | released = {{Film date"
"银河守卫队","Q12127045","distributor = [[格拉梅西图片]]<br />[[聚焦功能]] "
"生化戰士2：迷城篇","Q2418819","distributor = {{Plainlist"
"火併","Q18112072","distributor = 邵氏兄弟 "
"海軍突擊隊","Q6981781","distributor = [[邵氏公司"
"82分署 (電影)","Q11351430","distributor = Vision Sugimoto<br>Maxam "
"慾焰狂流","Q20687733","distributor = | released = 1969年11月6日 "
"美魔甲","Q29943952","distributor = [[華納兄弟電視公司"
"狂犬病 (2019年電影)","Q56241199","distributor = 101電影（美國）<br>[[獅門影業]]（全球） "
"圓月映花都","Q2000541","distributor = | released = {{film date "
"四虎將","Q1218318","distributor = [[哥倫比亞影業]] "
"红辣椒 (1968年电影)",NA,"distributor = [[邵氏公司"
"荡寇滩","Q7718693","distributor = | released = {{BHKG}}：1972年5月17日<br />{{FRA}}︰1974年7月3日 "
"終極唬神：愛的大復仇","Q3234794","distributor = [[14 Reels Entertainment]]<br /><small>（泰卢固语）</small><ref>{{cite web "
"杉原千畝 (電影)","Q21423036","distributor = [[東寶]] "
"一夫当关 (1971年电影)","Q16874915","distributor = [[嘉禾]] "
"新鮮 (1994年電影)","Q503199","distributor = [[米拉麥克斯影業]] "
"賭國驚爆","Q1752509","distributor = [[塞繆戈溫電影公司]] "
"哈雷兄弟","Q642419","distributor = [[派拉蒙影業]] "
"超人 (1940年代动画)","Q1975401","distributor = [[派拉蒙电影公司]] "
"寅次郎的故事23 飞翔的寅次郎","Q11578095","distributor = [[松竹]] "
"寅次郎的故事29 紫阳花之恋","Q5692989","distributor = [[松竹]] "
"饥饿的心","Q17601491","distributor = | released = {{Film date"
"来自远方 (电影)","Q20747599","distributor = | released = {{Film date"
"新生 (1915年電影)","Q727334","distributor = [[二十世紀福斯"
"詩人之血","Q3226891","distributor = [[標準收藏]] "
"我们约会吧 (电影)","Q11074740","distributor = | released = {{flagicon"
"地球人壞壞","Q1658594","distributor = {{plainlist"
"碧血劍 (1981年電影)","Q7659277","distributor = [[邵氏公司"
"看狗在说话之旧金山历险记","Q889691","distributor = [[华特迪士尼影片]] "
"人生超友事","Q28132671","distributor = | released = {{Film date"
"捕手間諜","Q30597799","distributor = {{link-en"
"濹東綺譚","Q11278023","distributor = [[東宝]] "
"我的愛 (1986年電影)","Q65058783","distributor = | released = 1986年 "
"武法女神探","Q65070140","distributor = | website = https://abc.go.com/shows/stumptown "
"求救信","Q61740816","distributor = | released = {{film date"
"夏日時光 (2008年電影)","Q3047170","distributor = MK2 Productions（全球）<br />IFC Films（美國）<br />傳影互動（台灣） "
"新宿天鵝2：橫濱暴走","Q43302532","distributor = | released = {{film date"
"惡夜救援","Q86757083","distributor = [[獅門娛樂"
"夜行殺陣","Q860053","distributor = [[夢工廠]] "
"嘎嘎：五尺二寸","Q37909524","distributor = [[网飞]] "
"環大西洋2：重生時刻","Q106617319","distributor = [[瘋人院影業]] "
"魔宮戰士 (電影)","Q1469524","distributor = [[環球影業]] "
"叛獄大獵殺","Q682289","distributor = 哥倫比亞影業 "
"奇蹟小雨燕","Q61782101","distributor = Sola Media "
"惡爛狂人","Q97760291","distributor = {{le"
"黄河大侠",NA,"distributor = [[中國電影發行放映公司]] "
"鬼媽媽 (韓國電影)","Q5557106","distributor = 黃奇性事團 "
"愛之地","Q86666502","distributor = | studio = "
"撞鬼",NA,"distributor = [[香港长河影业有限公司]] "
"為誰辛苦為誰忙","Q113631971","distributor = | rate = "
"即時引爆","Q611364","distributor = {{le"
"冷面虎","Q20001022","distributor = | released = {{BHKG}}：1973年2月1日 "
"聖誕快樂又瘋狂：退休計劃","Q111947838","distributor = [[Disney Platform Distribution]] "
"美國超級艦隊","Q467227","distributor = 疯人院影业 "
"子彈頭·大復仇","Q1784824","distributor = [[华纳兄弟]] {{small"
"一條大路通羅馬","Q14853564","distributor = | released = 2013年9月4日 "
"搜索戰","Q14370105","distributor = {{plainlist"
"女囚犯摧殘史","Q4013830","distributor = Indipendenti Regionali<ref name=ANICA>{{cite web"
"血符門","Q7728086","distributor = 邵氏兄弟有限公司 "
"旅行之歌","Q116171","distributor = | released = {{film date"
"巴尼正傳","Q264307","distributor = [[E1 Entertainment"
"死党","Q497513","distributor = | channel = [[NBC]] "
"情人結","Q4660175","distributor = [[中國電影集團]] "
"神燈精靈 (影集)","Q746816","distributor = Moi j'aime la television S.A "
"絕命悍將","Q696163","distributor = [[HBO]] "
"流離所愛","Q15656073","distributor = [[索尼经典影片]] "
"你家還是我家","Q19600521","distributor = | channel = {{le"
"車車車","Q2633475","distributor = Les Films Corona "
"壞痞子","Q2275853","distributor = | released = {{Film date"
"寅次郎的故事46 寅次郎的相亲","Q7825305","distributor = [[松竹]] "
"迷途知返","Q3560878","distributor = [[福斯探照燈影業]] "
"壯志凌雲 (1936年電影)","Q24836215","distributor = | released = "
"霸王奪姬","Q1177405","distributor = [[二十世紀福斯]] "
"美國忍者","Q464294","distributor = {{link-en"
"餐叉勝過手術刀","Q5469844","distributor = Virgil Films and Entertainment "
"安培林 (電影)","Q457886","distributor = {{link-en"
"對不起，拆散你","Q21866873","distributor = {{Plainlist"
"光之聲","Q48313895","distributor = [[Neon]]（美國）<br>[[環球影視]]（全球、影碟）<br>[[安樂影片]]（香港） "
"伟大的巴克·霍华德","Q1747149","distributor = {{tsl"
"靈魂歌手","Q1122149","distributor = | released = {{film date"
"傳奇惡女","Q178094","distributor = {{link-en"
"記得我愛你 (電影)","Q3476641","distributor = [[Wild Bunch]] "
"过昭关","Q65057506","distributor = 江苏安石英纳电影发行有限公司 }} '''《过昭关》'''是[[中国大陆]]一部[[公路電影"
"聖誕隨便啦","Q62378411","distributor = | aired = {{Start date"
"遥望南方的童年","Q97180651","distributor = | cinematography = "
"詐製片家","Q65069001","distributor = Cloudburst Entertainment "
"大盜歌王",NA,"distributor = [[邵氏兄弟（香港）有限公司]]<ref>{{cite news"
"吉人天相",NA,"distributor = 永佳影業有限公司 (香港)<br> 七賢影業股份有限公司 (台灣) "
"英雄本色 (1973年電影)","Q16857446","distributor = 香港第一影業機構<ref>{{cite book"
"死前之吻 (1991年電影)","Q1195071","distributor = [[環球影業]] "
"神机妙算","Q1192783","distributor = [[20世纪福克斯]] "
"看不見的世界","Q1219732","distributor = Enlightenment Productions<br>Regent Releasing "
"蝙蝠侠与急冻人：冰点危机","Q498757","distributor = [[华纳家庭录像]] "
"拉斯维加斯往事","Q210468","distributor = {{link-en"
"猫在巴黎","Q300345","distributor = Gébéka Films "
"不死戰警","Q24211109","distributor = {{le"
"扬帆 (1942年电影)","Q1346566","distributor = [[华纳兄弟]] "
"魔诫坟场","Q929886","distributor = {{USA}} "
"悲憐上帝的小女兒","Q1571941","distributor = {{tsl"
"来的都是客",NA,"distributor = | released = 1990年<ref>《中国电影年鉴》出版社为中国电影出版社, 出版时间为1991年</ref> "
"何日卿再來","Q2315929","distributor = [[派拉蒙電影公司]] "
"追魂鏢","Q6407469","distributor = [[邵氏公司"
"愚昧年代","Q467104","distributor = [http://www.dogwoofpictures.com Dog Woof Pictures] (UK) "
"女巫：歷代的巫術","Q1438966","distributor = {{flagicon"
"平壤爆擊隊","Q16725433","distributor = 安養電影 "
"老媽實習生","Q24453768","distributor = {{link-en"
"凶线","Q885488","distributor = {{link-en"
"加菲貓：玩轉大世界","Q1494230","distributor = {{tsl"
"故鄉劫",NA,"distributor = | rate = "
"三劍客 (1948年電影)","Q1218111","distributor = {{tsl"
"水中刀","Q663469","distributor = Zespol Filmowy "
"忽然遇見你","Q1520721","distributor = Shree Ashtavinayak Cine Vision Ltd "
"密探霹靂火續集","Q1322784","distributor = [[二十世紀福斯]] "
"搖滾不滅","Q3878657","distributor = [[派拉蒙優勢影業]] "
"賢妻 (1987年電影)","Q7771254","distributor = | released =1987年5月14日（澳大利亞） "
"刺心","Q39071530","distributor = {{tsl"
"變種章鯊大戰鯨死狼","Q20899575","distributor = | budget = "
"無敵巨鯊VS史前鱷龍","Q2474162","distributor = 瘋人院影業 "
"蒙哥一家的故事","Q926304","distributor = [[温斯坦影业]] "
"散弹露露","Q644485","distributor = [[Orion Pictures]]<br><small>([[Sony Pictures Entertainment]])</small> "
"街頭殺手","Q2382030","distributor = 名威 (香港)<br>[[泰吉影業有限公司]] "
"天虹战队小学 (电影)","Q6493567","distributor = Miles Films<br>Mizan Production "
"法律如此","Q21123156","distributor = 福克斯电影公司 "
"夺旗 (2015年电影)","Q21647697","distributor = [[派拉蒙影業]] "
"海豚總動員","Q104868959","distributor = [[可樂電影]]（台灣） "
"好奇的乔治","Q1753443","distributor = 环球影业<ref name=""afi"">{{cite web"
"咬噬 (電視劇)","Q106974774","distributor = | creator = {{link-en"
"精油人生拉警報","Q778706","distributor = [[華特迪士尼工作室電影]] "
"三闖少林","Q10867065","distributor = {{BHKG}}[[邵氏公司]] "
"没有面孔的眼睛","Q760244","distributor = | released = {{FRA}}︰1960 年 1月 11日<ref>{{cite book "
"寻找莹颖","Q104169981","distributor = {{tsl"
"迪克·朗之死","Q63119089","distributor = A24 "
"五虎屠龍","Q4975667","distributor = [[邵氏公司"
"恐怖休息站","Q2657411","distributor = {{tsl"
"你是下一個","Q3572721","distributor = [[狮门影视公司]] "
"一曲难忘","Q2558515","distributor = [[哥伦比亚影业]] "
"特羅馬警報","Q1354255","distributor = 特羅馬娛樂 "
"月光光 (动画短片)","Q1798917","distributor = [[華特迪士尼影業]] "
"人质 (电视剧)","Q13420404","distributor = | channel = [[哥伦比亚广播公司]] "
"工程新典范","Q2901803","distributor = National Geographic International "
"極速狂逃","Q2564571","distributor = 新線影業 "
"非洲大貓","Q3092327","distributor = [[華特迪士尼工作室電影]] "
"迪克森實驗有聲電影","Q627924","distributor = {{link-en"
"湯姆叔叔的小屋 (1987年電影)","Q3549220","distributor = [[埃德加·謝里克"
"歐洲青少年歌唱大賽","Q103665","distributor = [[歐洲電視網]] "
"家有跳狗","Q1917925","distributor = [[華納兄弟]] "
"橄榄球之恋","Q1860044","distributor = {{link-en"
"水下印象","Q2714744","distributor = [[Odeon Cinemas"
"不法之徒","Q192409","distributor = | released = September 20, 1986 (limited) "
"1935淘金女郎","Q1079463","distributor = [[华纳兄弟]] "
"憶世界大冒險","Q15923929","distributor = | released = {{flagicon"
"父親的瘋狂世界","Q13218438","distributor = [[環球電視公司]] "
"爱的激流","Q2521232","distributor = [[Cannon Films]] "
"重返俾斯麦战舰","Q222283","distributor = [[探索频道]] "
"大禍臨頭","Q18786440","distributor = | channel = [[第四台 (英國)"
"無無眠","Q22099936","distributor = | released = {{Film date"
"奧斯卡與露絲達","Q2033052","distributor = [[福斯探照燈影業]] "
"愛情誓言","Q2277596","distributor = |released = {{flagicon"
"時尚教主—黛安娜佛里蘭","Q5271334","distributor = | released = {{flagicon"
"情聖卡薩諾瓦","Q3794232","distributor = {{flagicon"
"賓漢 (迷你影集)","Q327985","distributor = | channel = <!-- or network --> "
"B咖流氓","Q21428189","distributor = {{link-en"
"愛愛全都錄","Q2390777","distributor = The Asylum "
"萌之朱雀","Q2062287","distributor = BITTERS END "
"神采飛揚","Q478327","distributor = [[派拉蒙影業]] "
"绿灯侠：首次飞行","Q2539818","distributor = [[华纳家庭影院]]<br />[[华纳兄弟动画公司]]<br />[[DC漫画]] "
"加油印度！","Q1029548","distributor = [[Yash Raj Films]] "
"祝福 (1990年電影)","Q97348796","distributor = 花生映社有限公司<br>嘉禾(香港)有限公司 (香港) "
"泰德神父","Q1366945","distributor = [[Channel Four Television Corporation]] "
